Date;SIE;ALVG;VOWG
20-Jun-2018;105.0561;175.9200;154.4400
19-Jun-2018;104.8578;176.5800;152.3000
18-Jun-2018;106.7329;178.2200;156.0600
15-Jun-2018;107.8326;180.3600;161.0200
14-Jun-2018;108.8062;183.0600;163.3400
13-Jun-2018;106.9672;180.1800;159.7800
12-Jun-2018;104.4612;181.1600;159.5600
11-Jun-2018;104.2809;180.9800;159.2400
08-Jun-2018;102.5861;178.5800;159.4000
07-Jun-2018;102.3157;179.3600;162.9000
06-Jun-2018;101.9371;178.7200;163.0000
05-Jun-2018;102.0453;179.6000;162.2600
04-Jun-2018;101.9912;180.9000;162.2000
01-Jun-2018;101.8650;179.6600;162.1400
31-Mai-2018;100.5128;176.3800;160.9400
30-Mai-2018;102.0813;180.5000;164.1400
29-Mai-2018;101.7748;180.3000;162.5200
28-Mai-2018;102.8386;185.9400;167.1600
25-Mai-2018;104.1547;187.5400;170.1400
24-Mai-2018;103.5417;187.2000;167.4000
23-Mai-2018;104.8759;188.8800;171.7600
22-Mai-2018;106.1920;192.7800;176.6000
18-Mai-2018;105.9576;191.5000;173.1000
17-Mai-2018;105.9756;191.8000;174.0200
16-Mai-2018;105.4528;189.5000;172.3400
15-Mai-2018;104.7316;192.2600;173.5400
14-Mai-2018;104.1006;190.4400;171.3400
11-Mai-2018;104.1186;191.5400;172.3000
10-Mai-2018;104.4792;192.0400;171.6000
09-Mai-2018;103.3073;198.5400;170.8000
08-Mai-2018;99.4310;200.3000;173.7200
07-Mai-2018;98.8902;201.0000;176.2200
04-Mai-2018;98.3853;199.0000;172.7200
03-Mai-2018;96.9791;197.3200;176.0400
02-Mai-2018;97.5019;199.1400;177.8400
30-Apr-2018;95.2302;196.4600;171.8400
27-Apr-2018;95.0860;194.5000;172.7200
26-Apr-2018;94.4189;195.1400;171.4400
25-Apr-2018;94.4910;193.2800;167.0000
24-Apr-2018;95.8072;194.8600;169.6400
23-Apr-2018;97.7904;195.1000;169.4400
20-Apr-2018;97.6281;193.5400;171.1000
19-Apr-2018;97.0151;192.6600;173.2800
18-Apr-2018;95.6088;192.1200;174.3600
17-Apr-2018;95.2483;192.1200;174.7400
16-Apr-2018;93.9321;189.4800;172.1400
13-Apr-2018;94.5271;189.4200;177.2800
12-Apr-2018;94.4009;188.6400;176.6000
11-Apr-2018;93.6437;186.4200;173.1600
10-Apr-2018;94.9237;188.4800;171.5800
09-Apr-2018;94.6533;187.4200;164.2600
06-Apr-2018;94.2026;186.6600;165.0000
05-Apr-2018;94.3829;187.4000;167.1200
04-Apr-2018;91.1737;182.7200;161.5000
03-Apr-2018;91.9489;183.4000;162.3800
29-Mrz-2018;93.3191;183.4000;161.3800
28-Mrz-2018;92.2194;183.2000;155.0000
27-Mrz-2018;91.7686;182.3400;156.4600
26-Mrz-2018;90.4886;179.5400;154.7400
23-Mrz-2018;91.4441;180.3600;153.6800
22-Mrz-2018;93.0848;184.9200;157.9800
21-Mrz-2018;95.6629;188.7000;160.5000
20-Mrz-2018;95.3925;189.2000;161.3000
19-Mrz-2018;94.9778;185.7800;159.5400
16-Mrz-2018;96.6005;188.9200;162.1200
15-Mrz-2018;95.7351;188.5800;161.0000
14-Mrz-2018;94.9418;185.1000;156.7000
13-Mrz-2018;94.7434;185.8000;154.5200
12-Mrz-2018;96.2759;189.9000;158.5800
09-Mrz-2018;95.2843;190.0200;156.8800
08-Mrz-2018;95.1401;189.9000;156.7200
07-Mrz-2018;94.1485;188.6200;156.0000
06-Mrz-2018;93.7158;186.8400;157.0000
05-Mrz-2018;93.7518;187.7200;153.5400
02-Mrz-2018;92.8324;183.8000;153.7600
01-Mrz-2018;96.0596;188.8000;157.1600
28-Feb-2018;97.7543;192.0200;161.1200
27-Feb-2018;98.7099;192.8600;164.0600
26-Feb-2018;99.8818;192.1600;165.5400
23-Feb-2018;99.8097;191.5000;162.6000
22-Feb-2018;99.6474;192.4200;163.9200
21-Feb-2018;100.1702;192.3400;163.5600
20-Feb-2018;101.1799;192.5200;164.8600
19-Feb-2018;99.9359;190.3000;165.8600
16-Feb-2018;100.2243;190.6000;167.2800
15-Feb-2018;99.2507;189.5000;165.0800
14-Feb-2018;98.5115;187.9200;166.0800
13-Feb-2018;97.3216;186.5400;163.7200
12-Feb-2018;97.8805;187.7800;165.8600
09-Feb-2018;96.4742;185.1600;163.2000
08-Feb-2018;98.7099;188.5800;164.8000
07-Feb-2018;101.2340;195.0600;171.3800
06-Feb-2018;100.4948;190.7000;165.2600
05-Feb-2018;102.2256;198.2400;168.8400
02-Feb-2018;103.5597;200.3500;172.0600
01-Feb-2018;105.2004;201.4500;177.6000
31-Jan-2018;110.1224;203.5000;177.0200
30-Jan-2018;109.2389;203.7500;178.6000
29-Jan-2018;109.1307;204.4000;182.0800
26-Jan-2018;109.1307;203.9000;181.9000
25-Jan-2018;110.0322;203.9000;181.3800
24-Jan-2018;110.8976;204.8000;184.0200
23-Jan-2018;112.8087;205.7500;187.2600
22-Jan-2018;112.1056;205.2500;188.5000
19-Jan-2018;111.5106;205.4500;183.7200
18-Jan-2018;110.8796;203.4000;179.9600
17-Jan-2018;110.1584;202.4500;180.7000
16-Jan-2018;110.8796;202.0500;184.0000
15-Jan-2018;110.0683;202.1000;179.9000
12-Jan-2018;110.3748;202.0000;179.8200
11-Jan-2018;108.7341;200.8000;177.8000
10-Jan-2018;108.5358;200.6000;178.2000
09-Jan-2018;109.6175;200.4500;180.2400
08-Jan-2018;109.0767;198.8600;179.8400
05-Jan-2018;108.2834;198.5600;179.2000
04-Jan-2018;107.8687;195.5000;174.4400
03-Jan-2018;105.0021;193.0000;171.4400
02-Jan-2018;103.8843;192.7000;165.7000
29-Dez-2017;104.7046;191.5000;166.4500
28-Dez-2017;105.2905;193.2500;167.5000
27-Dez-2017;106.3723;194.1000;167.6500
22-Dez-2017;105.8765;195.2500;169.0000
21-Dez-2017;106.0568;196.2500;170.2500
20-Dez-2017;105.5610;195.3500;169.7000
19-Dez-2017;107.0033;198.9500;172.7500
18-Dez-2017;107.4540;201.0000;173.1000
15-Dez-2017;104.9750;197.1500;169.2000
14-Dez-2017;104.7497;195.7500;169.6500
13-Dez-2017;104.7947;196.3500;170.1000
12-Dez-2017;105.5610;197.2500;169.4500
11-Dez-2017;105.4708;197.5500;170.6500
08-Dez-2017;103.8482;199.1500;172.1500
07-Dez-2017;102.8115;198.4000;169.4500
06-Dez-2017;102.1354;199.0000;165.9000
05-Dez-2017;102.2706;198.7000;170.7500
04-Dez-2017;103.3524;199.5000;173.3500
01-Dez-2017;101.9101;195.7500;173.3500
30-Nov-2017;102.9467;198.1500;178.1000
29-Nov-2017;103.2172;200.1000;176.7000
28-Nov-2017;102.9467;197.4500;170.9000
27-Nov-2017;102.0453;196.6000;169.4000
24-Nov-2017;102.8115;197.9500;169.4500
23-Nov-2017;102.6763;196.1000;167.7500
22-Nov-2017;102.2256;197.3500;167.2000
21-Nov-2017;103.2172;199.3500;170.4000
20-Nov-2017;103.5327;196.5000;165.4000
17-Nov-2017;103.5778;197.0500;158.7500
16-Nov-2017;104.3891;196.9000;158.1500
15-Nov-2017;103.4876;197.2000;154.3500
14-Nov-2017;104.4792;198.3000;155.3000
13-Nov-2017;105.5159;198.4000;156.9000
10-Nov-2017;105.4257;199.8500;156.5000
09-Nov-2017;107.0033;200.3000;157.3000
08-Nov-2017;111.1500;201.9000;158.3000
07-Nov-2017;111.1049;201.5500;161.9000
06-Nov-2017;111.6909;201.8500;162.1500
03-Nov-2017;111.9613;202.8500;162.9500
02-Nov-2017;112.2318;203.9000;163.4500
01-Nov-2017;112.8628;203.2500;163.3500
30-Okt-2017;110.4289;199.3500;155.9000
27-Okt-2017;108.6259;199.5500;152.0000
26-Okt-2017;106.2821;200.3500;145.5000
25-Okt-2017;103.8031;196.4500;144.5000
24-Okt-2017;104.5243;197.0000;145.5000
23-Okt-2017;105.0201;196.2000;142.2000
20-Okt-2017;104.4792;197.0000;141.5500
19-Okt-2017;105.8314;195.9500;143.2000
18-Okt-2017;106.5976;195.9500;144.6500
17-Okt-2017;106.8230;195.3000;143.1500
16-Okt-2017;107.3188;195.9000;143.7500
13-Okt-2017;108.0851;195.5500;144.1500
12-Okt-2017;107.7245;195.5500;143.7000
11-Okt-2017;107.8597;194.3500;142.3000
10-Okt-2017;107.9498;193.5000;141.3500
09-Okt-2017;108.3555;193.9500;142.2000
06-Okt-2017;107.8146;193.8500;142.8000
05-Okt-2017;107.7245;193.2500;141.7000
04-Okt-2017;109.0767;192.1500;140.7500
02-Okt-2017;108.0851;191.2500;137.6000
29-Sep-2017;107.4540;189.9500;138.0000
28-Sep-2017;106.4174;186.8500;138.3500
27-Sep-2017;106.3272;186.6500;140.7000
26-Sep-2017;105.0652;185.4500;141.0500
25-Sep-2017;105.1553;185.7000;137.8000
22-Sep-2017;105.0652;186.7000;137.6000
21-Sep-2017;105.8765;185.5000;137.9000
20-Sep-2017;104.5243;184.1500;136.7000
19-Sep-2017;104.5694;184.9500;137.4500
18-Sep-2017;105.3356;185.2000;137.2500
15-Sep-2017;104.8398;184.9500;136.7500
14-Sep-2017;105.5610;185.0000;136.4500
13-Sep-2017;105.3807;184.1500;136.6000
12-Sep-2017;104.1637;183.4000;135.6000
11-Sep-2017;103.6228;183.9500;133.0000
08-Sep-2017;101.1889;180.1500;132.3500
07-Sep-2017;101.7748;180.1500;131.6500
06-Sep-2017;101.5495;179.4500;131.2000
05-Sep-2017;101.2340;178.8500;129.1000
04-Sep-2017;100.2874;180.5500;126.7500
01-Sep-2017;99.8367;180.9500;126.5000
31-Aug-2017;98.9803;179.7500;125.3500
30-Aug-2017;98.5296;178.5000;125.9000
29-Aug-2017;97.9887;178.0500;126.5000
28-Aug-2017;99.9719;181.3500;127.4000
25-Aug-2017;99.9268;182.2000;127.3500
24-Aug-2017;100.6480;182.7500;127.6000
23-Aug-2017;101.0987;181.6000;126.6000
22-Aug-2017;101.8199;182.9000;127.3000
21-Aug-2017;100.1522;181.3000;126.7500
18-Aug-2017;100.3325;182.7000;128.0000
17-Aug-2017;100.4677;182.6000;128.9000
16-Aug-2017;101.2790;183.8500;129.8000
15-Aug-2017;99.2057;183.0000;128.8500
14-Aug-2017;99.3409;182.2000;128.6000
11-Aug-2017;98.4394;180.1500;127.5000
10-Aug-2017;97.8986;181.3000;127.1500
09-Aug-2017;99.5663;184.2500;128.0000
08-Aug-2017;100.9635;187.1000;129.4000
07-Aug-2017;100.2874;185.3000;129.2500
04-Aug-2017;100.5579;185.8000;130.0000
03-Aug-2017;101.4143;183.5000;130.0000
02-Aug-2017;104.6144;183.6000;130.8500
01-Aug-2017;104.9750;182.7500;131.3000
31-Jul-2017;103.4425;180.0000;130.1000
28-Jul-2017;104.3440;180.6500;131.8000
27-Jul-2017;104.3891;182.0500;133.3500
26-Jul-2017;105.7413;179.6000;136.6000
25-Jul-2017;105.6962;179.1000;134.0500
24-Jul-2017;104.8849;176.5000;135.8500
21-Jul-2017;104.5243;176.8500;137.7500
20-Jul-2017;106.4624;178.9500;142.9500
19-Jul-2017;105.1102;179.7000;143.5000
18-Jul-2017;106.3272;179.7000;142.7000
17-Jul-2017;107.2737;181.9500;144.5500
14-Jul-2017;108.4456;182.8000;145.4500
13-Jul-2017;108.6259;183.8500;143.3500
12-Jul-2017;110.6993;182.5000;142.5500
11-Jul-2017;108.6710;179.9000;140.1500
10-Jul-2017;109.1217;180.0000;138.6500
07-Jul-2017;108.9414;178.7500;138.7500
06-Jul-2017;108.6259;177.1500;138.1000
05-Jul-2017;109.9781;176.7000;135.6500
04-Jul-2017;109.8429;176.6500;136.2000
03-Jul-2017;110.9697;175.9000;135.8000
30-Jun-2017;108.4907;172.4000;133.3500
29-Jun-2017;108.6710;173.1000;133.0000
28-Jun-2017;111.0599;174.3500;134.3500
27-Jun-2017;111.8712;174.3500;134.1000
26-Jun-2017;113.4938;174.5500;134.3000
23-Jun-2017;112.4571;173.9000;133.6500
22-Jun-2017;112.8628;174.9000;134.6500
21-Jun-2017;112.1867;175.0500;132.2500
20-Jun-2017;112.8177;175.8500;131.9500
19-Jun-2017;114.0347;176.2000;131.2000
16-Jun-2017;112.2768;174.4500;131.2000
15-Jun-2017;113.3135;173.0000;131.3500
14-Jun-2017;114.2601;173.9500;132.4000
13-Jun-2017;114.2601;173.2500;135.2500
12-Jun-2017;113.8093;173.6000;134.8500
09-Jun-2017;116.6489;173.8500;132.6000
08-Jun-2017;115.3418;172.0500;132.2500
07-Jun-2017;114.3953;170.5500;133.2000
06-Jun-2017;114.9362;171.1000;134.9500
02-Jun-2017;116.7391;173.3500;137.5500
01-Jun-2017;114.3502;171.4500;135.7500
31-Mai-2017;114.5305;170.9000;133.7500
30-Mai-2017;113.9445;170.8500;136.6000
29-Mai-2017;114.1248;171.6000;137.3000
26-Mai-2017;113.6290;171.0500;137.9500
25-Mai-2017;113.5389;171.2000;138.7500
24-Mai-2017;114.4403;171.3500;138.5000
23-Mai-2017;114.3502;171.0500;138.1000
22-Mai-2017;114.0798;171.1000;138.4500
19-Mai-2017;115.5221;169.8000;139.4000
18-Mai-2017;115.7024;170.1000;138.5000
17-Mai-2017;116.5588;170.2000;140.7500
16-Mai-2017;118.0913;173.0000;143.3500
15-Mai-2017;117.2349;173.6000;144.3500
12-Mai-2017;117.1898;172.8000;144.6500
11-Mai-2017;117.8208;173.3000;143.3500
10-Mai-2017;117.6405;173.4500;144.4000
09-Mai-2017;118.6772;173.5500;144.2500
08-Mai-2017;117.5955;172.9000;145.3000
05-Mai-2017;118.9927;173.9000;144.2000
04-Mai-2017;118.6772;173.8500;143.8500
03-Mai-2017;119.3984;176.3500;143.2500
02-Mai-2017;119.6237;176.1000;144.4000
28-Apr-2017;118.6321;174.8000;145.5500
27-Apr-2017;119.0378;174.5000;144.4000
26-Apr-2017;120.0745;175.5000;145.5500
25-Apr-2017;119.6237;175.5000;145.6500
24-Apr-2017;119.6688;175.1500;143.5000
21-Apr-2017;112.9980;170.2500;140.0000
20-Apr-2017;113.5840;168.9000;139.7000
19-Apr-2017;112.2318;168.9500;139.6500
18-Apr-2017;112.6374;169.2000;136.9500
13-Apr-2017;114.0798;170.7500;131.1500
12-Apr-2017;114.7559;171.4000;131.9000
11-Apr-2017;115.4770;170.6500;131.7500
10-Apr-2017;115.0714;171.9500;132.9000
07-Apr-2017;115.7475;172.5500;132.9000
06-Apr-2017;115.8827;173.1500;133.0000
05-Apr-2017;115.4770;172.1000;133.1500
04-Apr-2017;116.0630;173.2500;134.2000
03-Apr-2017;115.0263;172.0000;135.7000
31-Mrz-2017;115.7475;173.6500;136.6000
30-Mrz-2017;115.1615;172.7500;136.2000
29-Mrz-2017;113.4037;172.2500;137.0500
28-Mrz-2017;112.8177;171.5500;137.2500
27-Mrz-2017;110.6091;169.6000;134.9500
24-Mrz-2017;112.0966;169.5500;135.8000
23-Mrz-2017;111.8712;171.3000;136.2500
22-Mrz-2017;109.9781;168.9000;136.3500
21-Mrz-2017;111.0599;170.2500;134.4000
20-Mrz-2017;112.4571;170.1000;137.1500
17-Mrz-2017;112.0966;170.4000;138.6000
16-Mrz-2017;112.5473;170.7500;140.2500
15-Mrz-2017;111.3754;169.5000;140.2500
14-Mrz-2017;110.9697;169.1500;141.4000
13-Mrz-2017;110.7894;169.8500;144.1500
10-Mrz-2017;110.9247;169.1500;141.4500
09-Mrz-2017;111.8261;170.0000;141.2000
08-Mrz-2017;112.0064;168.3500;143.0500
07-Mrz-2017;112.0515;168.3500;144.8000
06-Mrz-2017;111.9163;167.3000;143.8500
03-Mrz-2017;112.4571;167.4500;144.9500
02-Mrz-2017;112.7726;167.3500;144.9000
01-Mrz-2017;113.5840;167.6500;144.4000
28-Feb-2017;110.6993;164.2000;139.7000
27-Feb-2017;110.1584;163.4500;140.0000
24-Feb-2017;109.7528;163.7500;141.2500
23-Feb-2017;111.2402;165.6500;141.6500
22-Feb-2017;111.5557;166.4500;141.3500
21-Feb-2017;112.6825;165.4500;144.1500
20-Feb-2017;109.5274;164.0500;142.1500
17-Feb-2017;108.7161;162.8000;140.2500
16-Feb-2017;109.6626;158.3500;143.6000
15-Feb-2017;110.0683;158.7500;145.8500
14-Feb-2017;109.3922;159.1500;146.8500
13-Feb-2017;109.3020;158.5000;145.2500
10-Feb-2017;107.8597;156.8500;142.1500
09-Feb-2017;108.3104;156.6000;140.0000
08-Feb-2017;107.6794;155.2500;139.9000
07-Feb-2017;106.9582;156.2500;141.8500
06-Feb-2017;105.6511;156.3500;141.9000
03-Feb-2017;106.5976;158.3000;144.9000
02-Feb-2017;107.1836;157.1500;144.3000
01-Feb-2017;110.6993;157.9000;145.7000
31-Jan-2017;104.7947;156.8000;143.9000
30-Jan-2017;106.4624;159.2500;145.5000
27-Jan-2017;107.4540;162.0000;149.9000
26-Jan-2017;107.9048;163.0000;152.5000
25-Jan-2017;107.9048;162.5000;153.9000
24-Jan-2017;105.4708;157.3000;153.6000
23-Jan-2017;104.5243;157.4500;152.8000
20-Jan-2017;105.4708;159.2500;148.2000
19-Jan-2017;104.8398;159.5500;147.8000
18-Jan-2017;105.4257;159.7500;146.4000
17-Jan-2017;104.8849;159.4000;146.3500
16-Jan-2017;104.7497;159.7500;146.3000
13-Jan-2017;104.9299;160.8000;149.5500
12-Jan-2017;104.6144;159.2000;147.3000
11-Jan-2017;105.6962;160.2000;151.0000
10-Jan-2017;106.1469;160.0500;146.0500
09-Jan-2017;104.6144;160.3000;145.8500
06-Jan-2017;104.5243;161.1000;139.0000
05-Jan-2017;103.6228;160.7000;139.1000
04-Jan-2017;104.2989;160.4000;138.7500
03-Jan-2017;104.7497;159.5500;140.4500
02-Jan-2017;106.3272;157.3000;137.7500
30-Dez-2016;105.2905;157.0000;133.3500
29-Dez-2016;104.7046;155.9000;133.5000
28-Dez-2016;104.6144;156.4000;136.6000
27-Dez-2016;104.3891;156.8500;137.2500
23-Dez-2016;103.8933;156.9500;137.5000
22-Dez-2016;103.6679;157.3000;138.8000
21-Dez-2016;103.2622;157.7000;138.8000
20-Dez-2016;103.1270;157.7500;136.2500
19-Dez-2016;103.7580;156.3000;133.6500
16-Dez-2016;104.1186;156.6500;131.2000
15-Dez-2016;104.6144;156.7500;129.9500
14-Dez-2016;104.6595;155.0500;128.9500
13-Dez-2016;104.5243;156.4500;129.1500
12-Dez-2016;104.2989;155.0500;127.0500
09-Dez-2016;103.3975;157.2500;128.1000
08-Dez-2016;103.0820;158.4500;128.9000
07-Dez-2016;101.0987;156.0500;127.0000
06-Dez-2016;98.5296;153.8000;121.4000
05-Dez-2016;98.2591;151.2000;121.6000
02-Dez-2016;95.3745;148.3000;118.7500
01-Dez-2016;95.9153;148.8000;119.7500
30-Nov-2016;96.0956;149.8000;121.8000
29-Nov-2016;95.6449;150.4000;122.6000
28-Nov-2016;95.4646;148.5500;122.7000
25-Nov-2016;96.7717;150.7000;125.1000
24-Nov-2016;96.6816;150.8000;124.7000
23-Nov-2016;96.8619;150.8500;123.0000
22-Nov-2016;97.0422;152.4000;120.6000
21-Nov-2016;96.8168;150.2500;120.1000
18-Nov-2016;96.1407;150.7500;117.1500
17-Nov-2016;96.7267;152.1000;117.5500
16-Nov-2016;97.3126;152.0500;118.0500
15-Nov-2016;97.8535;152.8000;118.5000
14-Nov-2016;98.3042;152.3000;117.0000
11-Nov-2016;97.4929;150.8000;117.5000
10-Nov-2016;98.5296;148.7500;114.7500
09-Nov-2016;94.2026;145.5000;116.4000
08-Nov-2016;92.6250;141.2000;118.8500
07-Nov-2016;92.8053;140.5000;119.3500
04-Nov-2016;91.0925;136.4500;118.7000
03-Nov-2016;91.1376;138.1500;119.2000
02-Nov-2016;91.2728;137.5000;120.2500
01-Nov-2016;91.9489;141.0500;123.6500
31-Okt-2016;93.2560;142.0000;125.2000
28-Okt-2016;93.3462;141.9000;125.9500
27-Okt-2016;93.9772;142.9500;125.6500
26-Okt-2016;96.0055;142.6000;126.0000
25-Okt-2016;96.2309;143.0000;126.9000
24-Okt-2016;96.4562;142.0500;125.8500
21-Okt-2016;95.9604;140.0000;123.2500
20-Okt-2016;95.6449;139.6500;123.4000
19-Okt-2016;95.1491;139.2500;121.3500
18-Okt-2016;95.2843;139.1500;121.3000
17-Okt-2016;94.1575;138.1000;119.6500
14-Okt-2016;94.9688;138.1000;120.6000
13-Okt-2016;93.2110;135.5500;117.7000
12-Okt-2016;94.2026;138.7500;120.1000
11-Okt-2016;94.6533;137.1000;120.3000
10-Okt-2016;95.4195;137.2500;121.3500
07-Okt-2016;94.3829;135.8000;118.5500
06-Okt-2016;95.2392;135.6000;120.0000
05-Okt-2016;95.0590;134.5500;120.2500
04-Okt-2016;95.0590;132.9500;118.6000
30-Sep-2016;93.9321;132.1000;116.9500
29-Sep-2016;93.0757;131.3000;115.5500
28-Sep-2016;93.7969;131.6000;114.5500
27-Sep-2016;93.5715;130.2000;113.2000
26-Sep-2016;93.4363;132.3000;116.2000
23-Sep-2016;95.7351;136.6000;119.1500
22-Sep-2016;96.1407;136.6000;121.0000
21-Sep-2016;93.6617;134.0000;119.1000
20-Sep-2016;93.3913;132.4000;118.3500
19-Sep-2016;94.3378;131.1000;119.5000
16-Sep-2016;93.5265;130.0000;117.9500
15-Sep-2016;95.1491;132.5500;122.4000
14-Sep-2016;92.3546;131.2500;122.5500
13-Sep-2016;92.0841;132.4500;122.1000
12-Sep-2016;93.5715;134.9000;123.0500
09-Sep-2016;94.4730;136.5500;124.8500
08-Sep-2016;95.7801;135.6500;125.9000
07-Sep-2016;97.5380;135.0500;126.7500
06-Sep-2016;97.3126;134.7000;125.0500
05-Sep-2016;97.3577;135.5000;124.8500
02-Sep-2016;97.8986;135.7000;125.1500
01-Sep-2016;96.1407;133.8500;123.8500
31-Aug-2016;96.5013;133.5500;124.5000
30-Aug-2016;97.8084;132.5000;124.8000
29-Aug-2016;96.9971;129.2000;122.4000
26-Aug-2016;97.4929;129.6000;124.2000
25-Aug-2016;96.6816;129.4000;120.4000
24-Aug-2016;97.4478;130.4500;122.6500
23-Aug-2016;96.4562;130.9000;122.9500
22-Aug-2016;95.5097;129.2500;120.0500
19-Aug-2016;96.4562;129.1000;119.9000
18-Aug-2016;95.7801;131.9000;121.7500
17-Aug-2016;94.9688;131.4500;121.7500
16-Aug-2016;95.4195;132.8000;124.1500
15-Aug-2016;96.5464;134.8000;126.3500
12-Aug-2016;96.8619;134.5500;124.6500
11-Aug-2016;96.8619;135.6000;127.1000
10-Aug-2016;95.0590;135.9000;126.4000
09-Aug-2016;95.7801;133.8000;126.5500
08-Aug-2016;93.5715;130.2500;123.1500
05-Aug-2016;92.4447;126.4500;124.0500
04-Aug-2016;91.1827;128.2000;119.6500
03-Aug-2016;87.2613;127.3500;117.8000
02-Aug-2016;86.6574;126.7000;118.8500
01-Aug-2016;87.3965;128.1000;125.1500
29-Jul-2016;87.5498;128.3000;125.8000
28-Jul-2016;87.1802;127.4500;123.7000
27-Jul-2016;87.1171;129.1000;127.7000
26-Jul-2016;86.2697;126.6500;124.7500
25-Jul-2016;86.0173;126.0000;121.7000
22-Jul-2016;85.4764;125.8500;120.6000
21-Jul-2016;85.7469;125.4000;120.8500
20-Jul-2016;85.9182;126.6500;123.4500
19-Jul-2016;84.2955;125.6000;116.4500
18-Jul-2016;84.6832;127.2500;117.2500
15-Jul-2016;85.1790;128.0000;116.1500
14-Jul-2016;84.8094;129.0500;117.2500
13-Jul-2016;83.7907;126.8000;114.8500
12-Jul-2016;84.1964;126.9500;116.8000
11-Jul-2016;83.3400;125.2000;113.3000
08-Jul-2016;80.4463;122.4500;110.1000
07-Jul-2016;79.4186;119.8000;106.0000
06-Jul-2016;79.3645;119.2000;106.1500
05-Jul-2016;80.9782;122.0000;108.2000
04-Jul-2016;82.7090;126.1500;111.4000
01-Jul-2016;82.9884;127.3000;113.6500
30-Jun-2016;82.7630;127.8000;108.3000
29-Jun-2016;81.8255;127.0000;108.6500
28-Jun-2016;80.4012;124.0000;107.8500
27-Jun-2016;78.7786;120.1500;106.1000
24-Jun-2016;81.6002;126.8000;114.2500
23-Jun-2016;88.1267;141.5000;126.9500
22-Jun-2016;86.6303;138.2000;123.1000
21-Jun-2016;86.3238;136.4500;123.6000
20-Jun-2016;85.5936;135.5500;124.7500
17-Jun-2016;83.1957;130.3500;118.7500
16-Jun-2016;81.9337;129.3500;117.5500
15-Jun-2016;82.7270;129.3500;120.1500
14-Jun-2016;81.2846;128.5500;119.1000
13-Jun-2016;82.5287;130.8500;121.8000
10-Jun-2016;83.9980;134.7500;125.4500
09-Jun-2016;86.1976;139.8500;128.2500
08-Jun-2016;86.8196;142.9500;131.1500
07-Jun-2016;87.7661;143.7000;133.6000
06-Jun-2016;86.2878;142.5500;130.9500
03-Jun-2016;85.9001;142.6500;130.2000
02-Jun-2016;86.9458;145.0000;134.1500
01-Jun-2016;87.4236;145.7000;131.8000
31-Mai-2016;87.2523;146.7000;134.3500
30-Mai-2016;88.6586;147.0000;137.9500
27-Mai-2016;88.9651;146.7500;135.6500
26-Mai-2016;88.0726;146.7000;135.3000
25-Mai-2016;87.5498;145.2000;134.3000
24-Mai-2016;85.7198;141.9000;133.4000
23-Mai-2016;84.2685;137.7000;128.3000
20-Mai-2016;84.7372;137.7500;129.6500
19-Mai-2016;83.6194;136.2500;128.1500
18-Mai-2016;84.4848;137.6500;128.2500
17-Mai-2016;84.0431;137.0500;125.7500
13-Mai-2016;84.3767;137.9000;129.2000
12-Mai-2016;84.0521;136.7500;127.5000
11-Mai-2016;85.0347;138.8500;130.3500
10-Mai-2016;85.1068;141.7000;129.6500
09-Mai-2016;83.8628;140.9000;124.4000
06-Mai-2016;83.5383;139.3500;121.8000
05-Mai-2016;82.8532;139.9500;118.5000
04-Mai-2016;82.2222;149.8000;119.9000
03-Mai-2016;81.0953;151.4000;122.7000
02-Mai-2016;82.3213;152.6000;126.6500
29-Apr-2016;82.1410;148.2500;126.4500
28-Apr-2016;84.9806;152.1500;132.2500
27-Apr-2016;85.9091;151.7000;129.4500
26-Apr-2016;85.4404;152.9000;125.0500
25-Apr-2016;86.0353;154.2500;123.1000
22-Apr-2016;86.8016;155.2000;125.4500
21-Apr-2016;87.0269;155.3000;127.0500
20-Apr-2016;86.7385;155.3000;120.9000
19-Apr-2016;85.9903;151.3500;113.4000
18-Apr-2016;83.9349;148.2500;110.8500
15-Apr-2016;83.6284;147.5500;109.6500
14-Apr-2016;83.8718;147.3500;112.3000
13-Apr-2016;83.1146;146.7000;111.8000
12-Apr-2016;80.9601;142.1000;107.4500
11-Apr-2016;80.5815;139.6500;106.4000
08-Apr-2016;80.4553;138.9000;103.9500
07-Apr-2016;79.4006;136.1000;102.3500
06-Apr-2016;80.9782;137.6500;103.5000
05-Apr-2016;80.3922;135.9000;102.8500
04-Apr-2016;82.4295;139.6500;107.1500
01-Apr-2016;81.8616;140.2000;107.7000
31-Mrz-2016;83.9710;142.9500;111.8500
30-Mrz-2016;84.1333;144.5500;113.5500
29-Mrz-2016;82.5016;143.1000;113.0500
24-Mrz-2016;81.9427;142.6000;114.8500
23-Mrz-2016;83.3129;145.5000;117.2000
22-Mrz-2016;83.5744;145.3500;117.5000
21-Mrz-2016;82.9253;145.1000;116.0000
18-Mrz-2016;83.5834;144.9500;116.5000
17-Mrz-2016;82.3394;145.7500;114.8000
16-Mrz-2016;82.4475;146.5500;114.6500
15-Mrz-2016;81.6092;146.1000;113.0000
14-Mrz-2016;82.1861;146.2500;115.6000
11-Mrz-2016;80.3471;144.6500;113.7000
10-Mrz-2016;78.3008;138.6000;108.8500
09-Mrz-2016;80.7257;141.8000;113.2500
08-Mrz-2016;79.9595;140.8000;112.3000
07-Mrz-2016;80.4823;141.1000;117.1500
